#{"env_id": null, "t_start": 1524008763.8381922}
r,l,t
1484.832243,412,3113.110304
3779.472178,248,3115.91799
3190.67588,175,3118.587239
7484.221277,361,3123.905747
3099.019072,208,3126.619546
4643.023447,274,3130.174423
310.53705,140,3133.303682
5773.012623,253,3136.110513
218.465582,264,3140.182491
1137.444587,191,3143.168634
3851.237996,227,3145.949698
2269.336396,321,3150.070568
945.883806,194,3152.784492
-5363.587496,364,3158.107291
-5984.368299,518,3166.108268
-5773.815355,345,3171.456599
2673.128533,368,3177.051197
943.001307,320,3181.184948
4323.829618,446,3187.830045
-17.002546,507,3195.156511
3957.752087,427,3201.073024
-1042.18678,175,3203.70122
8015.023791,334,3207.842951
-6184.690131,308,3212.222135
2905.540764,195,3214.945629
-1748.341361,208,3218.182155
215.646097,205,3220.901574
5777.95016,260,3224.934716
-13886.545683,398,3231.837736
5301.064194,223,3234.601588
-1720.005971,306,3239.818238
502.496919,204,3242.505987
-2909.528943,243,3246.438359
-913.408158,193,3249.592323
-4938.317933,367,3253.714964
1184.819781,246,3257.624534
1419.048691,381,3263.04449
3679.895501,161,3264.481061
11189.103767,363,3269.777134
-323.239833,222,3273.067115
-798.234907,207,3276.385171
9592.60327,272,3280.635473
7163.717018,334,3284.750683
529.822128,203,3287.450872
2599.864501,744,3298.099976
3308.605913,194,3301.2991
10883.63623,304,3306.105844
3791.676566,231,3309.280667
5745.505297,210,3312.003098
1400.384163,165,3314.651053
435.257543,195,3317.362617
5351.989787,216,3320.34668
1899.763445,186,3323.259937
-4306.606049,274,3326.10295
6688.362529,311,3331.573671
5312.751886,261,3335.5456
806.835854,219,3338.278866
3586.701325,255,3342.249292
4500.408196,655,3350.350359
9490.458567,323,3356.185059
11165.488756,303,3360.303039
2868.868348,239,3364.323334
395.360806,195,3367.019143
5809.446757,406,3372.50373
-4142.252299,250,3376.504227
-10104.265864,382,3380.712716
168.150599,195,3383.41327
2555.055722,206,3386.794909
1434.061212,376,3393.307128
4504.277224,307,3397.728859
