#{"t_start": 1523751739.3729224, "env_id": null}
r,l,t
-119.069884,187,552.695388
-3672.005182,205,555.292877
1258.668153,382,559.36069
-228.331255,182,561.886082
-1933.872966,149,564.328652
-1481.139385,268,567.004937
-1835.129362,306,571.95322
6939.546243,256,575.350338
-384.335123,127,576.685536
10234.994178,277,580.598715
7380.771603,358,585.652351
-3223.019704,413,590.824378
8895.965156,329,594.766301
2717.217689,218,597.357511
868.504787,239,601.28409
2785.003385,254,603.971442
-4644.131597,372,609.795093
-2235.014016,130,611.367592
-6235.728608,243,615.417844
-7899.993276,585,623.124922
2577.341416,165,624.537888
-1676.79114,151,627.001726
-1574.97403,157,628.863279
-1666.240946,156,631.343844
-4907.140985,354,635.301019
-1407.39865,147,637.930999
-1584.07758,144,639.614056
-2450.28384,438,645.972552
-1379.530995,208,648.5762
-3867.842067,267,651.292005
-5911.606437,327,656.593096
-2159.858069,207,659.926447
2749.957074,316,664.229256
-102.210981,458,670.15174
-4542.510278,279,675.197052
-3426.549376,326,680.427765
982.251304,247,683.807835
672.294961,161,686.760839
-2341.44057,205,689.82977
4539.072571,276,692.528789
3332.334778,212,696.418949
-6153.936021,333,700.965191
6675.840933,453,706.2842
-4457.11568,271,710.274131
-6073.090586,288,714.87847
8676.258368,288,718.734115
-1329.309119,333,722.683524
2588.055752,242,726.49418
-809.771484,207,729.071725
8926.3291,266,732.471682
-4499.88679,279,736.419955
11637.007126,336,741.811934
-4424.024775,288,745.650089
-2292.66719,271,749.860538
898.100033,283,753.725833
2859.950855,189,756.303082
1258.781104,150,757.682114
-4114.305856,227,761.564916
-6045.154766,287,764.376211
-13942.985634,410,771.15337
7324.16075,221,773.768134
-352.878239,206,776.347484
3235.145503,285,780.220756
-23409.210525,652,788.083473
-2167.011332,294,791.948645
4198.618033,240,796.215455
577.379165,192,798.237502
575.695414,251,802.049953
16429.865449,355,807.482833
4501.423304,208,810.102794
7275.478864,292,814.007794
713.111402,224,816.710974
969.424045,201,819.504447
-2326.275046,407,825.667043
-1806.515733,266,829.71274
3739.710039,177,831.193516
-12981.428488,362,836.409321
-1496.303647,229,839.206267
5374.403806,245,843.213399
262.279635,225,845.855635
2025.666398,337,850.393539
4566.357423,366,855.745939
6171.749859,259,859.639535
-2474.767218,209,862.851189
-25.492445,180,864.45171
2309.954649,329,870.107973
-10389.652918,348,874.171107
-2273.221043,273,878.948505
3465.670255,245,881.735934
2735.659057,227,885.489516
3585.450928,226,888.182385
836.475904,328,892.297713
401.45974,221,894.945502
-174.251711,290,898.903936
-2584.348968,178,902.078082
5531.859986,263,906.319664
4796.554061,299,910.213878
742.848077,198,913.022595
-2344.993591,204,915.680994
-1950.436503,180,917.133668
